batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag
BATCH_01052,Bangalore,Line_B,927,866,846,20,42,0.25,7,Medium,B,Axle,South,0
BATCH_01053,Nashik,Line_A,1153,1056,1025,31,40,0.21,7,High,B,Transmission,West,1
BATCH_01054,Chakan,Line_C,829,716,681,35,24,0.37,2,High,C,Engine,West,1
BATCH_01055,Bangalore,Line_B,1253,1062,1010,52,36,0.13,8,High,B,Transmission,East,1
BATCH_01056,Chakan,Line_C,1085,790,753,37,18,0.13,10,Medium,C,Brake,East,0
BATCH_01057,Nashik,Line_B,781,763,717,46,28,0.63,7,Low,C,Transmission,West,1
BATCH_01058,Chakan,Line_C,750,596,583,13,50,0.12,11,High,B,Axle,East,1
BATCH_01059,Chakan,Line_D,1027,808,780,28,44,0.41,3,Low,A,Engine,North,0
BATCH_01060,Bangalore,Line_D,909,656,623,33,35,0.86,11,High,B,Transmission,East,1
BATCH_01061,Nashik,Line_D,711,552,498,54,31,0.66,5,Medium,C,Axle,North,1
BATCH_01062,Chakan,Line_C,989,938,877,61,40,0.12,2,Low,A,Engine,South,0
BATCH_01063,Bangalore,Line_B,714,599,585,14,39,0.16,6,Medium,A,Brake,West,0
BATCH_01064,Bangalore,Line_D,765,736,727,9,36,0.64,8,High,B,Axle,South,1
BATCH_01065,Bangalore,Line_B,1214,1188,1137,51,16,0.19,2,Low,B,Transmission,North,0
BATCH_01066,Bangalore,Line_A,1088,878,808,70,41,0.66,1,Low,C,Engine,East,1
BATCH_01067,Nashik,Line_B,771,586,564,22,37,0.46,7,High,A,Axle,South,1
BATCH_01068,Chakan,Line_A,741,682,641,41,35,0.27,6,Medium,B,Electronics,South,0
BATCH_01069,Bangalore,Line_C,1136,988,960,28,28,0.19,11,Medium,B,Electronics,West,0
BATCH_01070,Chakan,Line_A,1040,845,808,37,35,0.36,9,High,A,Transmission,North,1
BATCH_01071,Nashik,Line_D,902,802,779,23,38,0.29,5,Medium,A,Brake,South,0
BATCH_01072,Nashik,Line_A,1039,1073,1035,38,41,0.57,9,High,B,Brake,West,1
BATCH_01073,Chakan,Line_C,965,821,778,43,43,0.45,5,Low,C,Engine,North,1
BATCH_01074,Chakan,Line_B,710,572,554,18,28,0.21,5,Medium,A,Electronics,West,0
BATCH_01075,Chakan,Line_B,1106,982,940,42,42,0.15,1,Low,C,Electronics,West,0
BATCH_01076,Chakan,Line_C,880,729,693,36,39,0.49,2,High,C,Electronics,South,1
BATCH_01077,Bangalore,Line_C,1002,797,772,25,39,0.44,5,Medium,B,Brake,South,0
BATCH_01078,Bangalore,Line_B,1103,875,858,17,44,0.49,8,Medium,A,Brake,South,1
BATCH_01079,Chakan,Line_A,701,566,532,34,28,0.39,10,High,B,Engine,East,1
BATCH_01080,Bangalore,Line_C,1271,1188,1119,69,34,0.4,4,High,B,Electronics,West,1
BATCH_01081,Chakan,Line_D,823,595,567,28,30,0.16,6,Medium,A,Transmission,South,0
BATCH_01082,Nashik,Line_C,710,621,601,20,34,0.17,4,High,B,Engine,South,0
BATCH_01083,Nashik,Line_D,1174,904,895,9,31,0.23,7,Medium,B,Axle,West,0
BATCH_01084,Bangalore,Line_B,949,850,820,30,37,0.03,8,Medium,B,Axle,South,0
BATCH_01085,Chakan,Line_B,1128,1148,1126,22,49,0.26,6,Low,B,Axle,West,0
BATCH_01086,Nashik,Line_C,1094,884,847,37,28,0.15,1,Medium,A,Transmission,South,0
BATCH_01087,Chakan,Line_B,942,922,867,55,33,0.37,1,Medium,C,Brake,North,0
BATCH_01088,Nashik,Line_C,909,882,856,26,32,0.33,1,Low,C,Transmission,West,0
BATCH_01089,Chakan,Line_D,791,608,570,38,34,0.27,5,Medium,C,Engine,East,0
BATCH_01090,Chakan,Line_C,929,721,682,39,43,0.42,9,Medium,A,Engine,West,1
BATCH_01091,Chakan,Line_A,984,888,853,35,36,0.25,9,Medium,B,Brake,West,0
BATCH_01092,Chakan,Line_B,949,992,958,34,38,0.34,11,Medium,B,Brake,North,1
BATCH_01093,Nashik,Line_C,1271,930,918,12,36,0.42,8,Medium,A,Transmission,East,0
BATCH_01094,Bangalore,Line_B,1144,1039,969,70,36,0.46,5,Low,C,Brake,East,1
BATCH_01095,Chakan,Line_D,718,547,524,23,34,0.35,9,Low,A,Axle,East,0
BATCH_01096,Bangalore,Line_C,1178,1230,1179,51,29,0.55,11,Medium,A,Electronics,South,1
BATCH_01097,Bangalore,Line_D,853,623,617,6,45,0.3,7,High,B,Axle,West,1
BATCH_01098,Nashik,Line_D,980,768,725,43,33,0.41,3,Medium,C,Engine,South,1
BATCH_01099,Bangalore,Line_B,801,768,758,10,27,0.54,2,Medium,A,Axle,East,0
BATCH_01100,Nashik,Line_B,712,695,679,16,52,0.17,2,Medium,A,Engine,North,0
BATCH_01101,Bangalore,Line_D,1028,868,837,31,35,0.32,1,Medium,C,Axle,North,0
BATCH_01102,Chakan,Line_A,728,708,685,23,34,0.32,4,Medium,A,Brake,West,0
BATCH_01103,Bangalore,Line_A,1287,1046,967,79,30,0.59,9,Medium,C,Engine,North,1
BATCH_01104,Bangalore,Line_C,1112,1084,1037,47,38,0.28,7,Low,A,Electronics,West,0
BATCH_01105,Chakan,Line_C,1096,824,778,46,29,0.29,11,High,C,Engine,North,1
BATCH_01106,Nashik,Line_B,1152,1042,1025,17,36,0.54,11,High,B,Transmission,West,1
BATCH_01107,Chakan,Line_C,1022,966,924,42,48,0.31,7,Medium,B,Brake,South,0
BATCH_01108,Bangalore,Line_C,1256,1247,1176,71,42,0.17,8,Low,C,Brake,East,0
BATCH_01109,Chakan,Line_D,1217,973,948,25,31,0.33,4,High,A,Transmission,East,1
BATCH_01110,Chakan,Line_C,1017,1067,1035,32,30,0.39,1,Medium,A,Axle,East,0
BATCH_01111,Bangalore,Line_D,716,742,683,59,34,0.26,8,High,C,Engine,West,1
BATCH_01112,Chakan,Line_C,725,536,520,16,27,0.06,9,Medium,A,Engine,West,0
BATCH_01113,Nashik,Line_B,777,774,731,43,30,0.17,9,Medium,C,Electronics,East,0
BATCH_01114,Bangalore,Line_A,878,845,826,19,30,0.56,3,Medium,B,Electronics,North,0
BATCH_01115,Chakan,Line_D,870,725,700,25,34,0.07,4,Low,A,Electronics,South,0
BATCH_01116,Bangalore,Line_A,923,873,833,40,40,0.18,1,High,B,Engine,West,0
BATCH_01117,Chakan,Line_C,797,637,607,30,44,0.1,5,Low,A,Axle,East,0
BATCH_01118,Nashik,Line_A,749,662,641,21,32,0.14,5,High,A,Engine,South,0
BATCH_01119,Chakan,Line_A,907,881,840,41,36,0.52,4,High,C,Transmission,West,1
BATCH_01120,Chakan,Line_A,744,725,687,38,24,0.17,7,Medium,C,Brake,West,0
BATCH_01121,Nashik,Line_A,890,929,915,14,44,0.49,2,Medium,B,Axle,South,0
BATCH_01122,Nashik,Line_D,817,712,680,32,36,0.36,10,Low,B,Engine,North,0
BATCH_01123,Nashik,Line_B,1142,932,914,18,47,0.11,1,Low,A,Transmission,North,0
BATCH_01124,Chakan,Line_D,766,781,736,45,27,0.27,3,Low,C,Axle,East,0
BATCH_01125,Bangalore,Line_D,1175,1076,1035,41,38,0.27,9,Medium,A,Electronics,South,0
BATCH_01126,Chakan,Line_C,1056,815,790,25,23,0.04,8,Medium,A,Axle,South,0
BATCH_01127,Nashik,Line_B,1280,1113,1080,33,29,0.13,11,Medium,B,Axle,West,0
BATCH_01128,Nashik,Line_C,938,889,840,49,26,0.27,1,High,C,Transmission,North,1
BATCH_01129,Chakan,Line_C,808,781,758,23,33,0.6,8,High,B,Axle,East,1
BATCH_01130,Nashik,Line_A,1275,1027,1012,15,50,0.27,3,High,B,Transmission,West,1
BATCH_01131,Chakan,Line_D,1118,1091,1015,76,38,0.66,3,Low,B,Brake,North,1
BATCH_01132,Chakan,Line_B,1055,808,781,27,30,0.05,4,High,C,Axle,East,1
BATCH_01133,Chakan,Line_C,1047,996,971,25,25,0.35,9,Medium,A,Engine,North,0
BATCH_01134,Chakan,Line_B,1176,1206,1181,25,37,0.31,4,High,B,Brake,South,1
BATCH_01135,Chakan,Line_B,1178,1208,1167,41,38,0.11,5,Low,A,Transmission,North,0
BATCH_01136,Chakan,Line_D,728,665,643,22,29,0.45,5,Low,A,Brake,West,0
BATCH_01137,Nashik,Line_D,767,784,752,32,29,0.51,5,High,B,Brake,East,1
BATCH_01138,Nashik,Line_D,991,908,897,11,27,0.33,8,Low,B,Brake,South,0
BATCH_01139,Chakan,Line_D,831,868,828,40,43,0.27,4,Medium,B,Axle,East,0
BATCH_01140,Chakan,Line_D,1147,998,953,45,43,0.54,1,High,A,Brake,West,1
BATCH_01141,Bangalore,Line_C,700,671,646,25,38,0.54,11,High,A,Axle,East,1
BATCH_01142,Nashik,Line_C,732,585,563,22,32,0.47,4,Medium,B,Transmission,South,0
BATCH_01143,Nashik,Line_C,895,878,835,43,40,0.4,1,Medium,A,Brake,South,0
BATCH_01144,Bangalore,Line_A,731,669,650,19,30,0.21,2,Medium,B,Transmission,South,0
BATCH_01145,Bangalore,Line_B,1033,971,925,46,35,0.28,3,Medium,A,Transmission,North,0
BATCH_01146,Nashik,Line_C,1185,950,918,32,34,0.12,7,Medium,B,Axle,North,0
BATCH_01147,Bangalore,Line_D,766,707,673,34,44,0.61,11,Low,B,Engine,East,1
BATCH_01148,Bangalore,Line_A,1081,956,914,42,41,0.6,7,High,C,Brake,East,1
BATCH_01149,Nashik,Line_C,1000,727,684,43,32,0.48,3,Medium,C,Electronics,South,1
BATCH_01150,Bangalore,Line_A,1120,1050,990,60,41,0.45,2,High,C,Electronics,West,1
BATCH_01151,Bangalore,Line_D,1260,1264,1213,51,28,0.33,7,High,B,Electronics,North,1
BATCH_01152,Nashik,Line_C,728,624,604,20,29,0.36,3,Low,B,Transmission,North,0
BATCH_01153,Nashik,Line_B,1123,983,953,30,39,0.43,8,Low,C,Axle,West,1
BATCH_01154,Chakan,Line_B,1234,1190,1148,42,27,0.51,3,Medium,C,Axle,East,1
BATCH_01155,Bangalore,Line_B,1079,923,894,29,44,0.25,11,Medium,B,Electronics,West,0
BATCH_01156,Bangalore,Line_C,1161,1153,1132,21,30,0.18,4,Low,A,Transmission,West,0
BATCH_01157,Nashik,Line_A,1291,1103,1042,61,31,0.28,6,Low,C,Electronics,East,0
BATCH_01158,Bangalore,Line_D,789,639,609,30,38,0.19,2,High,A,Engine,East,0
BATCH_01159,Bangalore,Line_A,1184,1220,1119,101,36,0.15,6,Medium,C,Electronics,South,1
BATCH_01160,Chakan,Line_D,1017,839,795,44,29,0.21,11,Low,C,Engine,South,1
BATCH_01161,Chakan,Line_B,1119,947,899,48,34,0.29,7,Medium,C,Electronics,East,1
BATCH_01162,Bangalore,Line_A,989,910,854,56,31,0.52,7,High,C,Brake,North,1
BATCH_01163,Nashik,Line_A,895,896,833,63,37,0.68,3,Medium,A,Engine,East,1
BATCH_01164,Chakan,Line_B,965,965,936,29,37,0.37,2,High,B,Electronics,South,1
BATCH_01165,Bangalore,Line_B,779,799,772,27,48,0.1,9,Medium,A,Axle,West,0
BATCH_01166,Bangalore,Line_A,952,731,696,35,33,0.28,4,Low,A,Brake,North,0
BATCH_01167,Nashik,Line_C,1203,1023,979,44,43,0.26,11,Low,A,Engine,North,0
BATCH_01168,Bangalore,Line_C,1048,1093,1051,42,37,0.44,7,Medium,B,Axle,South,0
BATCH_01169,Nashik,Line_B,996,835,794,41,36,0.06,10,High,B,Brake,East,1
BATCH_01170,Chakan,Line_D,943,799,774,25,24,0.42,9,Low,A,Electronics,South,0
BATCH_01171,Chakan,Line_A,1077,980,926,54,33,0.4,7,Medium,C,Transmission,South,1
BATCH_01172,Chakan,Line_D,1040,1011,988,23,23,0.42,7,Medium,A,Transmission,East,0
BATCH_01173,Nashik,Line_B,1204,1180,1125,55,39,0.34,1,Medium,B,Engine,West,0
BATCH_01174,Bangalore,Line_D,895,865,822,43,34,0.23,1,High,A,Transmission,East,0
BATCH_01175,Nashik,Line_C,893,761,720,41,40,0.28,1,Low,C,Brake,South,0
BATCH_01176,Bangalore,Line_C,1288,990,941,49,40,0.04,5,Medium,B,Brake,East,0
BATCH_01177,Bangalore,Line_B,986,858,828,30,35,0.21,7,Low,B,Electronics,East,0
BATCH_01178,Chakan,Line_A,833,771,728,43,32,0.2,1,Medium,B,Engine,West,0
BATCH_01179,Bangalore,Line_D,1298,1348,1276,72,28,0.05,9,Medium,C,Brake,North,0
BATCH_01180,Nashik,Line_C,1184,1232,1194,38,36,0.45,9,Medium,B,Axle,South,1
BATCH_01181,Chakan,Line_A,1055,986,959,27,36,0.27,2,High,C,Transmission,North,1
BATCH_01182,Nashik,Line_B,959,901,858,43,39,0.38,4,Medium,A,Axle,East,0
BATCH_01183,Bangalore,Line_B,1080,1007,973,34,36,0.61,8,Low,B,Axle,South,1
BATCH_01184,Nashik,Line_C,1222,1120,1088,32,48,0.14,3,Medium,C,Transmission,East,0
BATCH_01185,Chakan,Line_C,1074,802,793,9,38,0.43,4,Medium,B,Transmission,East,0
BATCH_01186,Bangalore,Line_C,745,663,619,44,40,0.24,5,Low,C,Engine,West,0
BATCH_01187,Chakan,Line_A,1000,938,894,44,38,0.31,4,Low,A,Axle,South,0
BATCH_01188,Bangalore,Line_B,1213,1241,1190,51,31,0.18,6,Low,C,Brake,East,0
BATCH_01189,Chakan,Line_C,926,806,783,23,33,0.41,2,Low,A,Axle,South,0
BATCH_01190,Nashik,Line_A,879,874,849,25,33,0.13,3,Low,B,Axle,East,0
BATCH_01191,Chakan,Line_A,725,613,577,36,29,0.22,6,Low,C,Engine,West,0
BATCH_01192,Nashik,Line_B,866,818,797,21,23,0.52,4,Low,A,Engine,East,0
BATCH_01193,Chakan,Line_C,755,659,614,45,41,0.21,7,Medium,C,Electronics,South,0
BATCH_01194,Chakan,Line_D,1218,1245,1175,70,43,0.59,3,High,C,Electronics,North,1
BATCH_01195,Bangalore,Line_A,990,850,809,41,42,0.58,5,Low,B,Axle,East,1
BATCH_01196,Bangalore,Line_B,1149,847,829,18,32,0.41,3,Medium,A,Axle,North,0
BATCH_01197,Nashik,Line_C,1203,967,906,61,39,0.39,9,Medium,C,Brake,West,1
BATCH_01198,Bangalore,Line_C,1017,738,681,57,37,0.67,11,Medium,A,Transmission,North,1
BATCH_01199,Bangalore,Line_C,1244,1095,1072,23,35,0.49,6,High,A,Transmission,West,1
BATCH_01200,Bangalore,Line_A,1274,1308,1265,43,35,0.19,9,Medium,C,Transmission,West,0
BATCH_01201,Bangalore,Line_A,1071,1054,1031,23,39,0.64,7,Low,B,Brake,West,1
BATCH_01202,Chakan,Line_C,1266,946,889,57,36,0.11,8,Medium,C,Axle,West,0
BATCH_01203,Bangalore,Line_B,806,745,736,9,29,0.19,1,High,B,Transmission,West,0
BATCH_01204,Chakan,Line_C,1229,1088,1043,45,36,0.16,2,Low,B,Brake,East,0
BATCH_01205,Nashik,Line_C,1095,833,814,19,27,0.17,11,Low,B,Transmission,North,0
BATCH_01206,Bangalore,Line_D,1110,832,807,25,30,0.11,4,High,A,Engine,South,0
BATCH_01207,Bangalore,Line_D,1204,1026,976,50,41,0.18,10,Low,B,Brake,East,0
BATCH_01208,Chakan,Line_D,895,756,731,25,49,0.16,7,Medium,A,Brake,West,0
BATCH_01209,Bangalore,Line_A,1222,1082,1036,46,31,0.15,5,High,B,Brake,East,0
BATCH_01210,Chakan,Line_A,918,788,749,39,42,0.22,10,Medium,A,Electronics,East,0
BATCH_01211,Chakan,Line_B,750,749,695,54,39,0.23,4,Medium,C,Engine,North,0
BATCH_01212,Chakan,Line_D,974,827,802,25,30,0.31,11,Medium,B,Engine,South,0
BATCH_01213,Chakan,Line_C,868,691,663,28,36,0.48,9,High,B,Electronics,East,1
BATCH_01214,Bangalore,Line_A,1005,823,801,22,40,0.37,7,Medium,C,Axle,South,1
BATCH_01215,Chakan,Line_A,1227,1115,1030,85,26,0.68,1,Medium,B,Brake,East,1
BATCH_01216,Bangalore,Line_B,1014,825,792,33,33,0.25,7,High,B,Electronics,East,1
BATCH_01217,Nashik,Line_B,1276,1317,1261,56,43,0.14,10,Medium,B,Brake,North,0
BATCH_01218,Chakan,Line_A,815,744,711,33,33,0.53,4,Low,A,Electronics,West,0
BATCH_01219,Nashik,Line_B,1230,905,866,39,37,0.16,8,High,A,Transmission,East,1
BATCH_01220,Bangalore,Line_B,946,752,721,31,33,0.48,5,High,B,Brake,West,1
BATCH_01221,Bangalore,Line_D,1149,1003,956,47,33,0.58,10,High,B,Brake,East,1
BATCH_01222,Nashik,Line_A,919,772,735,37,20,0.18,5,Medium,C,Axle,East,0
BATCH_01223,Nashik,Line_D,822,850,829,21,31,0.36,8,Medium,C,Brake,North,1
BATCH_01224,Bangalore,Line_A,955,803,764,39,42,0.14,8,High,A,Brake,West,1
BATCH_01225,Chakan,Line_A,1106,1109,1069,40,42,0.16,8,Medium,B,Transmission,South,0
BATCH_01226,Chakan,Line_C,962,859,821,38,41,0.51,6,Medium,A,Axle,West,1
BATCH_01227,Nashik,Line_D,889,886,836,50,36,0.22,2,Medium,A,Electronics,North,0
BATCH_01228,Chakan,Line_C,1163,1165,1118,47,33,0.47,5,High,C,Electronics,North,1
BATCH_01229,Bangalore,Line_A,1149,1172,1138,34,42,0.21,11,Medium,B,Brake,West,0
BATCH_01230,Bangalore,Line_D,1223,1188,1116,72,40,0.64,6,Low,C,Engine,East,1
BATCH_01231,Nashik,Line_B,799,775,756,19,32,0.4,2,Medium,A,Brake,North,0
BATCH_01232,Bangalore,Line_C,1167,1010,990,20,47,0.03,3,Low,A,Axle,East,0
BATCH_01233,Nashik,Line_A,1183,1016,1002,14,47,0.26,7,Medium,B,Brake,North,0
BATCH_01234,Chakan,Line_C,885,763,734,29,36,0.46,6,Medium,B,Engine,North,0
BATCH_01235,Bangalore,Line_C,702,584,548,36,35,0.17,5,Low,C,Transmission,East,0
BATCH_01236,Bangalore,Line_A,1169,1095,1054,41,44,0.58,8,Medium,C,Transmission,West,1
BATCH_01237,Chakan,Line_A,1073,797,768,29,35,0.53,10,Medium,C,Electronics,North,1
BATCH_01238,Nashik,Line_D,763,609,592,17,38,0.31,3,Medium,B,Axle,West,0
BATCH_01239,Nashik,Line_D,1185,1057,1024,33,39,0.36,8,Medium,A,Engine,East,0
BATCH_01240,Chakan,Line_D,1021,959,921,38,42,0.46,8,High,B,Electronics,East,1
BATCH_01241,Nashik,Line_B,779,780,742,38,37,0.34,1,Medium,A,Transmission,North,0
BATCH_01242,Bangalore,Line_A,1106,863,800,63,43,0.29,10,High,C,Electronics,East,1
BATCH_01243,Nashik,Line_B,1162,893,871,22,36,0.39,11,Low,B,Axle,South,1
BATCH_01244,Chakan,Line_B,736,685,672,13,38,0.36,3,Medium,B,Transmission,West,0
BATCH_01245,Bangalore,Line_A,1285,981,958,23,31,0.51,11,Low,A,Engine,West,1
BATCH_01246,Bangalore,Line_D,1119,975,937,38,43,0.05,11,Medium,A,Brake,West,0
BATCH_01247,Chakan,Line_C,1069,1010,973,37,30,0.61,6,Low,A,Transmission,West,1
BATCH_01248,Bangalore,Line_B,945,939,907,32,44,0.13,2,Medium,A,Transmission,South,0
BATCH_01249,Nashik,Line_A,823,780,742,38,31,0.02,11,Medium,A,Electronics,East,0
BATCH_01250,Bangalore,Line_B,787,616,582,34,35,0.41,3,High,A,Electronics,South,1
BATCH_01251,Bangalore,Line_D,876,848,815,33,43,0.28,9,Medium,B,Electronics,East,0
BATCH_01252,Nashik,Line_D,703,521,493,28,33,0.48,8,Medium,C,Axle,East,1
BATCH_01253,Bangalore,Line_B,899,864,829,35,43,0.16,7,Medium,B,Axle,West,0
BATCH_01254,Chakan,Line_C,825,751,735,16,26,0.27,6,High,B,Axle,East,1
BATCH_01255,Nashik,Line_A,1233,1242,1217,25,47,0.26,4,High,B,Engine,East,1
BATCH_01256,Bangalore,Line_B,787,736,696,40,33,0.3,7,High,C,Axle,West,1
BATCH_01257,Nashik,Line_D,1274,1300,1214,86,34,0.72,4,Low,A,Engine,East,1
BATCH_01258,Bangalore,Line_D,1199,1252,1200,52,31,0.55,9,Medium,B,Axle,West,0
BATCH_01259,Nashik,Line_B,798,632,598,34,35,0.54,4,High,C,Brake,West,0
BATCH_01260,Bangalore,Line_D,1096,834,782,52,34,0.79,11,Low,B,Transmission,West,1
BATCH_01261,Bangalore,Line_B,955,979,909,70,45,0.27,4,Medium,C,Engine,South,0
BATCH_01262,Chakan,Line_D,729,607,581,26,38,0.56,9,High,C,Electronics,West,1
BATCH_01263,Nashik,Line_C,1002,947,893,54,38,0.34,2,Low,A,Engine,North,0
BATCH_01264,Bangalore,Line_C,1087,996,966,30,30,0.37,9,High,A,Electronics,North,1
BATCH_01265,Bangalore,Line_D,745,582,558,24,28,0.27,7,High,A,Transmission,South,1
BATCH_01266,Bangalore,Line_C,766,597,571,26,37,0.4,1,High,C,Electronics,South,1
BATCH_01267,Bangalore,Line_A,1039,1052,995,57,35,0.23,2,High,C,Electronics,West,1
BATCH_01268,Nashik,Line_D,1265,1188,1136,52,41,0.13,1,Low,C,Transmission,East,0
BATCH_01269,Nashik,Line_D,802,803,752,51,44,0.22,10,High,B,Electronics,North,1
BATCH_01270,Chakan,Line_A,809,694,668,26,45,0.37,5,Low,C,Engine,West,1
BATCH_01271,Bangalore,Line_A,969,904,821,83,41,0.86,10,Medium,C,Transmission,North,1
BATCH_01272,Nashik,Line_A,816,607,569,38,39,0.33,2,Medium,C,Engine,West,0
BATCH_01273,Chakan,Line_A,976,774,758,16,27,0.19,11,Medium,A,Brake,East,0
BATCH_01274,Bangalore,Line_B,1282,1245,1193,52,32,0.43,8,Low,C,Engine,South,1
BATCH_01275,Chakan,Line_B,1144,1031,997,34,39,0.43,8,High,B,Electronics,East,1
BATCH_01276,Bangalore,Line_C,907,917,858,59,38,0.23,9,Medium,C,Transmission,West,1
BATCH_01277,Nashik,Line_D,856,897,860,37,28,0.23,2,Low,A,Brake,North,0
BATCH_01278,Bangalore,Line_A,847,752,739,13,28,0.33,9,High,A,Electronics,South,1
BATCH_01279,Nashik,Line_D,759,580,546,34,32,0.1,11,Low,C,Brake,West,0
BATCH_01280,Bangalore,Line_C,1026,798,769,29,29,0.29,3,Low,A,Transmission,South,0
BATCH_01281,Chakan,Line_C,1046,846,812,34,41,0.36,1,Low,A,Engine,South,0
BATCH_01282,Nashik,Line_D,820,758,728,30,40,0.52,2,Low,A,Electronics,East,0
BATCH_01283,Bangalore,Line_C,1242,1106,1046,60,40,0.18,3,High,C,Axle,East,1
BATCH_01284,Nashik,Line_B,775,580,561,19,25,0.36,3,High,C,Transmission,South,1
BATCH_01285,Nashik,Line_D,740,583,571,12,41,0.25,10,Medium,A,Engine,West,0
BATCH_01286,Chakan,Line_C,814,601,574,27,30,0.35,11,High,B,Engine,East,1
BATCH_01287,Nashik,Line_D,721,562,551,11,37,0.29,5,Low,A,Brake,West,0
BATCH_01288,Chakan,Line_A,824,725,708,17,36,0.39,11,High,B,Brake,West,1
BATCH_01289,Bangalore,Line_C,1206,974,952,22,32,0.34,3,Medium,A,Brake,South,0
BATCH_01290,Nashik,Line_B,848,751,714,37,26,0.34,11,Low,A,Electronics,West,0
BATCH_01291,Nashik,Line_A,1054,1004,974,30,36,0.34,4,Medium,C,Axle,North,0
BATCH_01292,Nashik,Line_C,792,701,671,30,41,0.39,8,Medium,A,Engine,East,0
BATCH_01293,Chakan,Line_B,1221,1009,975,34,33,0.57,5,High,C,Axle,South,1
BATCH_01294,Chakan,Line_A,1057,1109,1062,47,36,0.32,3,Low,C,Electronics,South,0
BATCH_01295,Chakan,Line_D,858,780,752,28,49,0.35,5,High,C,Transmission,West,1
BATCH_01296,Chakan,Line_A,901,676,656,20,30,0.33,3,High,A,Electronics,South,1
BATCH_01297,Nashik,Line_D,914,725,688,37,43,0.29,4,Medium,C,Brake,North,0
BATCH_01298,Chakan,Line_C,1186,880,846,34,33,0.35,2,Low,B,Axle,South,0
BATCH_01299,Nashik,Line_D,731,698,667,31,39,0.76,1,High,A,Axle,West,1
BATCH_01300,Chakan,Line_D,839,722,707,15,33,0.08,2,High,B,Transmission,East,0
BATCH_01301,Chakan,Line_C,720,651,622,29,40,0.19,2,High,A,Engine,East,1
BATCH_01302,Chakan,Line_A,947,722,682,40,33,0.07,3,Low,C,Electronics,West,0
BATCH_01303,Chakan,Line_C,1040,1082,1011,71,33,0.19,6,Low,C,Electronics,West,0
BATCH_01304,Bangalore,Line_B,983,780,751,29,39,0.59,9,Medium,A,Engine,West,1
BATCH_01305,Bangalore,Line_B,1144,914,875,39,29,0.33,10,Low,C,Brake,West,1
BATCH_01306,Bangalore,Line_B,776,740,690,50,34,0.17,5,Medium,A,Engine,East,0
BATCH_01307,Nashik,Line_D,1006,933,892,41,26,0.47,9,Medium,B,Brake,East,1
BATCH_01308,Chakan,Line_A,758,784,748,36,45,0.41,10,Medium,A,Axle,West,1
BATCH_01309,Nashik,Line_D,1160,914,876,38,42,0.34,6,Medium,B,Engine,West,0
BATCH_01310,Chakan,Line_C,984,946,891,55,37,0.22,3,Low,B,Engine,North,0
BATCH_01311,Nashik,Line_B,966,836,811,25,25,0.19,7,Low,A,Electronics,North,0
BATCH_01312,Nashik,Line_B,1260,1298,1227,71,30,0.67,2,High,A,Engine,East,1
BATCH_01313,Chakan,Line_B,1079,947,897,50,41,0.24,9,Medium,C,Transmission,West,1
BATCH_01314,Bangalore,Line_C,995,1038,1004,34,35,0.21,8,High,B,Engine,South,1
BATCH_01315,Chakan,Line_C,864,750,734,16,31,0.49,5,Low,B,Brake,West,0
BATCH_01316,Chakan,Line_B,971,846,818,28,44,0.57,8,Medium,A,Electronics,South,1
BATCH_01317,Nashik,Line_A,1172,1086,1026,60,33,0.54,11,Medium,C,Electronics,East,1
BATCH_01318,Chakan,Line_D,1212,1155,1133,22,41,0.15,2,Medium,A,Transmission,East,0
BATCH_01319,Bangalore,Line_C,956,855,827,28,31,0.19,4,High,A,Transmission,South,0
BATCH_01320,Nashik,Line_B,1120,965,909,56,33,0.3,4,Medium,C,Electronics,South,1
BATCH_01321,Nashik,Line_D,728,712,689,23,30,0.26,4,Medium,B,Transmission,North,0
BATCH_01322,Chakan,Line_D,1210,1026,1004,22,38,0.17,4,Medium,B,Axle,East,0
BATCH_01323,Chakan,Line_C,751,609,592,17,27,0.14,8,Low,B,Axle,East,0
BATCH_01324,Nashik,Line_C,1008,952,921,31,28,0.15,11,Medium,C,Brake,North,0
BATCH_01325,Bangalore,Line_A,1098,1056,1022,34,30,0.49,10,High,B,Electronics,West,1
BATCH_01326,Bangalore,Line_C,1242,1229,1187,42,42,0.22,1,High,C,Axle,West,1
BATCH_01327,Bangalore,Line_B,805,603,584,19,29,0.64,6,Low,A,Electronics,West,1
BATCH_01328,Chakan,Line_B,856,720,676,44,23,0.17,8,Medium,B,Engine,South,0
BATCH_01329,Chakan,Line_B,917,859,813,46,34,0.09,6,High,A,Engine,North,0
BATCH_01330,Chakan,Line_C,1017,942,888,54,35,0.29,7,Medium,A,Electronics,North,0
BATCH_01331,Bangalore,Line_D,1050,1063,1010,53,37,0.13,10,Medium,C,Axle,South,0
BATCH_01332,Bangalore,Line_A,1274,1127,1080,47,36,0.16,3,Medium,B,Transmission,East,0
BATCH_01333,Nashik,Line_B,1107,1069,1017,52,36,0.54,9,Low,B,Axle,North,1
BATCH_01334,Chakan,Line_C,1146,927,882,45,39,0.18,3,High,B,Electronics,East,0
BATCH_01335,Chakan,Line_D,1079,1103,1080,23,34,0.09,1,Low,A,Transmission,South,0
