batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag,production_achievement_pct,rejection_rate,good_rate,downtime_per_1000_units,is_night_shift,is_high_criticality,supplier_risk_bucket
BATCH_01055,Bangalore,Line_B,1253,1062,1010,52,36,0.13,8,High,B,Transmission,East,1,0.8475658419792498,0.04896421845574388,0.9510357815442562,33.89830508474576,0,1,Low
BATCH_01056,Chakan,Line_C,1085,790,753,37,18,0.13,10,Medium,C,Brake,East,0,0.728110599078341,0.04683544303797468,0.9531645569620253,22.78481012658228,1,0,Low
BATCH_01057,Nashik,Line_B,781,763,717,46,28,0.63,7,Low,C,Transmission,West,1,0.9769526248399488,0.06028833551769332,0.9397116644823067,36.69724770642202,1,0,Medium
BATCH_01058,Chakan,Line_C,750,596,583,13,50,0.12,11,High,B,Axle,East,1,0.7946666666666666,0.02181208053691275,0.9781879194630873,83.89261744966443,0,1,Low
BATCH_01059,Chakan,Line_D,1027,808,780,28,44,0.41,3,Low,A,Engine,North,0,0.7867575462512172,0.034653465346534656,0.9653465346534653,54.45544554455445,0,0,Medium
BATCH_01060,Bangalore,Line_D,909,656,623,33,35,0.86,11,High,B,Transmission,East,1,0.7216721672167217,0.05030487804878049,0.9496951219512195,53.353658536585364,0,1,High
BATCH_01061,Nashik,Line_D,711,552,498,54,31,0.66,5,Medium,C,Axle,North,1,0.7763713080168776,0.09782608695652174,0.9021739130434783,56.15942028985507,1,0,Medium
BATCH_01062,Chakan,Line_C,989,938,877,61,40,0.12,2,Low,A,Engine,South,0,0.948432760364004,0.0650319829424307,0.9349680170575693,42.64392324093817,0,0,Low
BATCH_01063,Bangalore,Line_B,714,599,585,14,39,0.16,6,Medium,A,Brake,West,0,0.8389355742296919,0.02337228714524207,0.9766277128547579,65.1085141903172,0,0,Low
BATCH_01064,Bangalore,Line_D,765,736,727,9,36,0.64,8,High,B,Axle,South,1,0.9620915032679739,0.012228260869565218,0.9877717391304348,48.91304347826087,0,1,Medium
BATCH_01065,Bangalore,Line_B,1214,1188,1137,51,16,0.19,2,Low,B,Transmission,North,0,0.9785831960461285,0.04292929292929293,0.9570707070707071,13.468013468013469,0,0,Low
BATCH_01066,Bangalore,Line_A,1088,878,808,70,41,0.66,1,Low,C,Engine,East,1,0.8069852941176471,0.07972665148063782,0.9202733485193622,46.69703872437358,1,0,Medium
BATCH_01067,Nashik,Line_B,771,586,564,22,37,0.46,7,High,A,Axle,South,1,0.7600518806744487,0.03754266211604096,0.962457337883959,63.13993174061434,0,1,Medium
BATCH_01068,Chakan,Line_A,741,682,641,41,35,0.27,6,Medium,B,Electronics,South,0,0.9203778677462888,0.060117302052785926,0.9398826979472141,51.319648093841636,0,0,Low
BATCH_01069,Bangalore,Line_C,1136,988,960,28,28,0.19,11,Medium,B,Electronics,West,0,0.8697183098591549,0.02834008097165992,0.97165991902834,28.34008097165992,0,0,Low
BATCH_01070,Chakan,Line_A,1040,845,808,37,35,0.36,9,High,A,Transmission,North,1,0.8125,0.04378698224852071,0.9562130177514793,41.42011834319527,0,1,Medium
BATCH_01071,Nashik,Line_D,902,802,779,23,38,0.29,5,Medium,A,Brake,South,0,0.8891352549889135,0.028678304239401497,0.9713216957605985,47.38154613466334,0,0,Low
BATCH_01072,Nashik,Line_A,1039,1073,1035,38,41,0.57,9,High,B,Brake,West,1,1.032723772858518,0.035414725069897485,0.9645852749301025,38.21062441752097,0,1,Medium
BATCH_01073,Chakan,Line_C,965,821,778,43,43,0.45,5,Low,C,Engine,North,1,0.8507772020725388,0.05237515225334957,0.9476248477466505,52.375152253349576,1,0,Medium
BATCH_01074,Chakan,Line_B,710,572,554,18,28,0.21,5,Medium,A,Electronics,West,0,0.8056338028169014,0.03146853146853147,0.9685314685314685,48.95104895104895,0,0,Low
BATCH_01075,Chakan,Line_B,1106,982,940,42,42,0.15,1,Low,C,Electronics,West,0,0.8878842676311031,0.04276985743380855,0.9572301425661914,42.76985743380855,1,0,Low
BATCH_01076,Chakan,Line_C,880,729,693,36,39,0.49,2,High,C,Electronics,South,1,0.8284090909090909,0.04938271604938271,0.9506172839506173,53.49794238683128,1,1,Medium
BATCH_01077,Bangalore,Line_C,1002,797,772,25,39,0.44,5,Medium,B,Brake,South,0,0.7954091816367266,0.03136762860727729,0.9686323713927227,48.93350062735257,0,0,Medium
BATCH_01078,Bangalore,Line_B,1103,875,858,17,44,0.49,8,Medium,A,Brake,South,1,0.7932910244786945,0.019428571428571427,0.9805714285714285,50.285714285714285,0,0,Medium
BATCH_01079,Chakan,Line_A,701,566,532,34,28,0.39,10,High,B,Engine,East,1,0.8074179743223966,0.06007067137809187,0.9399293286219081,49.46996466431096,0,1,Medium
BATCH_01080,Bangalore,Line_C,1271,1188,1119,69,34,0.4,4,High,B,Electronics,West,1,0.9346970889063729,0.05808080808080808,0.9419191919191919,28.61952861952862,0,1,Medium
BATCH_01081,Chakan,Line_D,823,595,567,28,30,0.16,6,Medium,A,Transmission,South,0,0.7229647630619684,0.047058823529411764,0.9529411764705882,50.420168067226896,0,0,Low
BATCH_01082,Nashik,Line_C,710,621,601,20,34,0.17,4,High,B,Engine,South,0,0.8746478873239436,0.0322061191626409,0.9677938808373591,54.750402576489535,0,1,Low
BATCH_01083,Nashik,Line_D,1174,904,895,9,31,0.23,7,Medium,B,Axle,West,0,0.7700170357751278,0.00995575221238938,0.9900442477876106,34.29203539823009,0,0,Low
BATCH_01084,Bangalore,Line_B,949,850,820,30,37,0.03,8,Medium,B,Axle,South,0,0.8956796628029505,0.03529411764705882,0.9647058823529412,43.529411764705884,0,0,Low
BATCH_01085,Chakan,Line_B,1128,1148,1126,22,49,0.26,6,Low,B,Axle,West,0,1.0177304964539007,0.01916376306620209,0.980836236933798,42.6829268292683,0,0,Low
BATCH_01086,Nashik,Line_C,1094,884,847,37,28,0.15,1,Medium,A,Transmission,South,0,0.8080438756855576,0.0418552036199095,0.9581447963800905,31.67420814479638,0,0,Low
BATCH_01087,Chakan,Line_B,942,922,867,55,33,0.37,1,Medium,C,Brake,North,0,0.9787685774946921,0.0596529284164859,0.940347071583514,35.79175704989154,1,0,Medium
BATCH_01088,Nashik,Line_C,909,882,856,26,32,0.33,1,Low,C,Transmission,West,0,0.9702970297029703,0.02947845804988662,0.9705215419501134,36.281179138321995,1,0,Low
BATCH_01089,Chakan,Line_D,791,608,570,38,34,0.27,5,Medium,C,Engine,East,0,0.7686472819216182,0.0625,0.9375,55.92105263157895,1,0,Low
BATCH_01090,Chakan,Line_C,929,721,682,39,43,0.42,9,Medium,A,Engine,West,1,0.7761033369214209,0.05409153952843273,0.9459084604715673,59.63938973647712,0,0,Medium
BATCH_01091,Chakan,Line_A,984,888,853,35,36,0.25,9,Medium,B,Brake,West,0,0.9024390243902439,0.039414414414414414,0.9605855855855856,40.54054054054054,0,0,Low
BATCH_01092,Chakan,Line_B,949,992,958,34,38,0.34,11,Medium,B,Brake,North,1,1.0453108535300315,0.034274193548387094,0.9657258064516129,38.306451612903224,0,0,Medium
BATCH_01093,Nashik,Line_C,1271,930,918,12,36,0.42,8,Medium,A,Transmission,East,0,0.7317073170731707,0.012903225806451613,0.9870967741935484,38.70967741935484,0,0,Medium
BATCH_01094,Bangalore,Line_B,1144,1039,969,70,36,0.46,5,Low,C,Brake,East,1,0.9082167832167832,0.06737247353224254,0.9326275264677575,34.64870067372474,1,0,Medium
BATCH_01095,Chakan,Line_D,718,547,524,23,34,0.35,9,Low,A,Axle,East,0,0.7618384401114207,0.04204753199268738,0.9579524680073126,62.15722120658135,0,0,Medium
BATCH_01096,Bangalore,Line_C,1178,1230,1179,51,29,0.55,11,Medium,A,Electronics,South,1,1.0441426146010186,0.041463414634146344,0.9585365853658536,23.577235772357724,0,0,Medium
BATCH_01097,Bangalore,Line_D,853,623,617,6,45,0.3,7,High,B,Axle,West,1,0.7303634232121923,0.009630818619582664,0.9903691813804173,72.23113964686999,0,1,Low
BATCH_01098,Nashik,Line_D,980,768,725,43,33,0.41,3,Medium,C,Engine,South,1,0.7836734693877551,0.055989583333333336,0.9440104166666666,42.96875,1,0,Medium
BATCH_01099,Bangalore,Line_B,801,768,758,10,27,0.54,2,Medium,A,Axle,East,0,0.9588014981273408,0.013020833333333334,0.9869791666666666,35.15625,0,0,Medium
BATCH_01100,Nashik,Line_B,712,695,679,16,52,0.17,2,Medium,A,Engine,North,0,0.976123595505618,0.02302158273381295,0.9769784172661871,74.82014388489209,0,0,Low
BATCH_01101,Bangalore,Line_D,1028,868,837,31,35,0.32,1,Medium,C,Axle,North,0,0.8443579766536965,0.03571428571428571,0.9642857142857143,40.32258064516129,1,0,Low
BATCH_01102,Chakan,Line_A,728,708,685,23,34,0.32,4,Medium,A,Brake,West,0,0.9725274725274725,0.03248587570621469,0.9675141242937854,48.0225988700565,0,0,Low
BATCH_01103,Bangalore,Line_A,1287,1046,967,79,30,0.59,9,Medium,C,Engine,North,1,0.8127428127428128,0.07552581261950286,0.9244741873804971,28.680688336520074,1,0,Medium
BATCH_01104,Bangalore,Line_C,1112,1084,1037,47,38,0.28,7,Low,A,Electronics,West,0,0.9748201438848921,0.043357933579335796,0.9566420664206642,35.055350553505534,0,0,Low
BATCH_01105,Chakan,Line_C,1096,824,778,46,29,0.29,11,High,C,Engine,North,1,0.7518248175182481,0.055825242718446605,0.9441747572815534,35.19417475728156,1,1,Low
BATCH_01106,Nashik,Line_B,1152,1042,1025,17,36,0.54,11,High,B,Transmission,West,1,0.9045138888888888,0.016314779270633396,0.9836852207293666,34.548944337811896,0,1,Medium
BATCH_01107,Chakan,Line_C,1022,966,924,42,48,0.31,7,Medium,B,Brake,South,0,0.9452054794520548,0.043478260869565216,0.9565217391304348,49.68944099378882,0,0,Low
BATCH_01108,Bangalore,Line_C,1256,1247,1176,71,42,0.17,8,Low,C,Brake,East,0,0.9928343949044586,0.05693664795509222,0.9430633520449078,33.68083400160385,1,0,Low
BATCH_01109,Chakan,Line_D,1217,973,948,25,31,0.33,4,High,A,Transmission,East,1,0.799506984387839,0.025693730729701953,0.9743062692702981,31.86022610483042,0,1,Low
BATCH_01110,Chakan,Line_C,1017,1067,1035,32,30,0.39,1,Medium,A,Axle,East,0,1.0491642084562438,0.02999062792877226,0.9700093720712277,28.116213683223993,0,0,Medium
BATCH_01111,Bangalore,Line_D,716,742,683,59,34,0.26,8,High,C,Engine,West,1,1.0363128491620113,0.07951482479784366,0.9204851752021563,45.82210242587601,1,1,Low
BATCH_01112,Chakan,Line_C,725,536,520,16,27,0.06,9,Medium,A,Engine,West,0,0.7393103448275862,0.029850746268656716,0.9701492537313433,50.373134328358205,0,0,Low
BATCH_01113,Nashik,Line_B,777,774,731,43,30,0.17,9,Medium,C,Electronics,East,0,0.9961389961389961,0.05555555555555555,0.9444444444444444,38.75968992248062,1,0,Low
BATCH_01114,Bangalore,Line_A,878,845,826,19,30,0.56,3,Medium,B,Electronics,North,0,0.9624145785876993,0.022485207100591716,0.9775147928994082,35.50295857988166,0,0,Medium
BATCH_01115,Chakan,Line_D,870,725,700,25,34,0.07,4,Low,A,Electronics,South,0,0.8333333333333334,0.034482758620689655,0.9655172413793104,46.896551724137936,0,0,Low
BATCH_01116,Bangalore,Line_A,923,873,833,40,40,0.18,1,High,B,Engine,West,0,0.9458288190682557,0.045819014891179836,0.9541809851088202,45.81901489117984,0,1,Low
BATCH_01117,Chakan,Line_C,797,637,607,30,44,0.1,5,Low,A,Axle,East,0,0.7992471769134254,0.04709576138147567,0.9529042386185244,69.07378335949764,0,0,Low
BATCH_01118,Nashik,Line_A,749,662,641,21,32,0.14,5,High,A,Engine,South,0,0.8838451268357811,0.03172205438066465,0.9682779456193353,48.33836858006042,0,1,Low
BATCH_01119,Chakan,Line_A,907,881,840,41,36,0.52,4,High,C,Transmission,West,1,0.9713340683572216,0.046538024971623154,0.9534619750283768,40.86265607264472,1,1,Medium
BATCH_01120,Chakan,Line_A,744,725,687,38,24,0.17,7,Medium,C,Brake,West,0,0.9744623655913979,0.05241379310344828,0.9475862068965517,33.10344827586207,1,0,Low
BATCH_01121,Nashik,Line_A,890,929,915,14,44,0.49,2,Medium,B,Axle,South,0,1.043820224719101,0.015069967707212056,0.984930032292788,47.36275565123789,0,0,Medium
BATCH_01122,Nashik,Line_D,817,712,680,32,36,0.36,10,Low,B,Engine,North,0,0.8714810281517748,0.0449438202247191,0.9550561797752809,50.56179775280899,0,0,Medium
BATCH_01123,Nashik,Line_B,1142,932,914,18,47,0.11,1,Low,A,Transmission,North,0,0.8161120840630472,0.019313304721030045,0.98068669527897,50.42918454935622,0,0,Low
BATCH_01124,Chakan,Line_D,766,781,736,45,27,0.27,3,Low,C,Axle,East,0,1.0195822454308094,0.05761843790012804,0.942381562099872,34.571062740076826,1,0,Low
BATCH_01125,Bangalore,Line_D,1175,1076,1035,41,38,0.27,9,Medium,A,Electronics,South,0,0.9157446808510639,0.03810408921933085,0.9618959107806692,35.31598513011152,0,0,Low
BATCH_01126,Chakan,Line_C,1056,815,790,25,23,0.04,8,Medium,A,Axle,South,0,0.771780303030303,0.03067484662576687,0.9693251533742331,28.220858895705522,0,0,Low
BATCH_01127,Nashik,Line_B,1280,1113,1080,33,29,0.13,11,Medium,B,Axle,West,0,0.86953125,0.029649595687331536,0.9703504043126685,26.05570530098832,0,0,Low
BATCH_01128,Nashik,Line_C,938,889,840,49,26,0.27,1,High,C,Transmission,North,1,0.9477611940298507,0.05511811023622047,0.9448818897637795,29.24634420697413,1,1,Low
BATCH_01129,Chakan,Line_C,808,781,758,23,33,0.6,8,High,B,Axle,East,1,0.9665841584158416,0.029449423815621,0.970550576184379,42.25352112676056,0,1,Medium
BATCH_01130,Nashik,Line_A,1275,1027,1012,15,50,0.27,3,High,B,Transmission,West,1,0.8054901960784314,0.014605647517039922,0.98539435248296,48.68549172346641,0,1,Low
BATCH_01131,Chakan,Line_D,1118,1091,1015,76,38,0.66,3,Low,B,Brake,North,1,0.9758497316636852,0.06966086159486709,0.9303391384051329,34.83043079743355,0,0,Medium
BATCH_01132,Chakan,Line_B,1055,808,781,27,30,0.05,4,High,C,Axle,East,1,0.7658767772511849,0.03341584158415842,0.9665841584158416,37.12871287128713,1,1,Low
BATCH_01133,Chakan,Line_C,1047,996,971,25,25,0.35,9,Medium,A,Engine,North,0,0.9512893982808023,0.025100401606425703,0.9748995983935743,25.100401606425702,0,0,Medium
BATCH_01134,Chakan,Line_B,1176,1206,1181,25,37,0.31,4,High,B,Brake,South,1,1.0255102040816326,0.020729684908789386,0.9792703150912107,30.679933665008292,0,1,Low
BATCH_01135,Chakan,Line_B,1178,1208,1167,41,38,0.11,5,Low,A,Transmission,North,0,1.0254668930390491,0.03394039735099338,0.9660596026490066,31.456953642384107,0,0,Low
BATCH_01136,Chakan,Line_D,728,665,643,22,29,0.45,5,Low,A,Brake,West,0,0.9134615384615384,0.03308270676691729,0.9669172932330827,43.609022556390975,0,0,Medium
BATCH_01137,Nashik,Line_D,767,784,752,32,29,0.51,5,High,B,Brake,East,1,1.0221642764015646,0.04081632653061224,0.9591836734693877,36.98979591836734,0,1,Medium
BATCH_01138,Nashik,Line_D,991,908,897,11,27,0.33,8,Low,B,Brake,South,0,0.9162462159434914,0.012114537444933921,0.987885462555066,29.73568281938326,0,0,Low
BATCH_01139,Chakan,Line_D,831,868,828,40,43,0.27,4,Medium,B,Axle,East,0,1.0445246690734056,0.04608294930875576,0.9539170506912442,49.53917050691244,0,0,Low
BATCH_01140,Chakan,Line_D,1147,998,953,45,43,0.54,1,High,A,Brake,West,1,0.8700959023539668,0.045090180360721446,0.9549098196392786,43.08617234468938,0,1,Medium
BATCH_01141,Bangalore,Line_C,700,671,646,25,38,0.54,11,High,A,Axle,East,1,0.9585714285714285,0.037257824143070044,0.96274217585693,56.63189269746646,0,1,Medium
BATCH_01142,Nashik,Line_C,732,585,563,22,32,0.47,4,Medium,B,Transmission,South,0,0.7991803278688525,0.037606837606837605,0.9623931623931624,54.700854700854705,0,0,Medium
BATCH_01143,Nashik,Line_C,895,878,835,43,40,0.4,1,Medium,A,Brake,South,0,0.9810055865921787,0.0489749430523918,0.9510250569476082,45.558086560364465,0,0,Medium
BATCH_01144,Bangalore,Line_A,731,669,650,19,30,0.21,2,Medium,B,Transmission,South,0,0.9151846785225718,0.028400597907324365,0.9715994020926756,44.84304932735426,0,0,Low
BATCH_01145,Bangalore,Line_B,1033,971,925,46,35,0.28,3,Medium,A,Transmission,North,0,0.9399806389157793,0.04737384140061792,0.952626158599382,36.04531410916581,0,0,Low
BATCH_01146,Nashik,Line_C,1185,950,918,32,34,0.12,7,Medium,B,Axle,North,0,0.8016877637130801,0.03368421052631579,0.9663157894736842,35.78947368421053,0,0,Low
BATCH_01147,Bangalore,Line_D,766,707,673,34,44,0.61,11,Low,B,Engine,East,1,0.922976501305483,0.04809052333804809,0.9519094766619519,62.23479490806224,0,0,Medium
BATCH_01148,Bangalore,Line_A,1081,956,914,42,41,0.6,7,High,C,Brake,East,1,0.8843663274745606,0.043933054393305436,0.9560669456066946,42.887029288702934,1,1,Medium
BATCH_01149,Nashik,Line_C,1000,727,684,43,32,0.48,3,Medium,C,Electronics,South,1,0.727,0.059147180192572216,0.9408528198074277,44.016506189821186,1,0,Medium
BATCH_01150,Bangalore,Line_A,1120,1050,990,60,41,0.45,2,High,C,Electronics,West,1,0.9375,0.05714285714285714,0.9428571428571428,39.047619047619044,1,1,Medium
BATCH_01151,Bangalore,Line_D,1260,1264,1213,51,28,0.33,7,High,B,Electronics,North,1,1.0031746031746032,0.040348101265822785,0.9596518987341772,22.151898734177216,0,1,Low
BATCH_01152,Nashik,Line_C,728,624,604,20,29,0.36,3,Low,B,Transmission,North,0,0.8571428571428571,0.03205128205128205,0.967948717948718,46.47435897435897,0,0,Medium
BATCH_01153,Nashik,Line_B,1123,983,953,30,39,0.43,8,Low,C,Axle,West,1,0.8753339269813001,0.030518819938962362,0.9694811800610377,39.674465920651066,1,0,Medium
BATCH_01154,Chakan,Line_B,1234,1190,1148,42,27,0.51,3,Medium,C,Axle,East,1,0.9643435980551054,0.03529411764705882,0.9647058823529412,22.689075630252102,1,0,Medium
BATCH_01155,Bangalore,Line_B,1079,923,894,29,44,0.25,11,Medium,B,Electronics,West,0,0.8554216867469879,0.0314192849404117,0.9685807150595883,47.67063921993499,0,0,Low
BATCH_01156,Bangalore,Line_C,1161,1153,1132,21,30,0.18,4,Low,A,Transmission,West,0,0.9931093884582257,0.01821335646140503,0.981786643538595,26.019080659150042,0,0,Low
BATCH_01157,Nashik,Line_A,1291,1103,1042,61,31,0.28,6,Low,C,Electronics,East,0,0.8543764523625097,0.05530371713508613,0.9446962828649139,28.105167724388032,1,0,Low
BATCH_01158,Bangalore,Line_D,789,639,609,30,38,0.19,2,High,A,Engine,East,0,0.8098859315589354,0.046948356807511735,0.9530516431924883,59.4679186228482,0,1,Low
BATCH_01159,Bangalore,Line_A,1184,1220,1119,101,36,0.15,6,Medium,C,Electronics,South,1,1.0304054054054055,0.08278688524590164,0.9172131147540984,29.508196721311474,1,0,Low
BATCH_01160,Chakan,Line_D,1017,839,795,44,29,0.21,11,Low,C,Engine,South,1,0.8249754178957719,0.052443384982121574,0.9475566150178785,34.56495828367104,1,0,Low
BATCH_01161,Chakan,Line_B,1119,947,899,48,34,0.29,7,Medium,C,Electronics,East,1,0.8462913315460232,0.050686378035902854,0.9493136219640972,35.90285110876452,1,0,Low
BATCH_01162,Bangalore,Line_A,989,910,854,56,31,0.52,7,High,C,Brake,North,1,0.9201213346814965,0.06153846153846154,0.9384615384615385,34.065934065934066,1,1,Medium
BATCH_01163,Nashik,Line_A,895,896,833,63,37,0.68,3,Medium,A,Engine,East,1,1.0011173184357542,0.0703125,0.9296875,41.294642857142854,0,0,High
BATCH_01164,Chakan,Line_B,965,965,936,29,37,0.37,2,High,B,Electronics,South,1,1.0,0.03005181347150259,0.9699481865284975,38.3419689119171,0,1,Medium
BATCH_01165,Bangalore,Line_B,779,799,772,27,48,0.1,9,Medium,A,Axle,West,0,1.0256739409499358,0.03379224030037547,0.9662077596996246,60.07509386733417,0,0,Low
BATCH_01166,Bangalore,Line_A,952,731,696,35,33,0.28,4,Low,A,Brake,North,0,0.7678571428571429,0.047879616963064295,0.9521203830369357,45.1436388508892,0,0,Low
BATCH_01167,Nashik,Line_C,1203,1023,979,44,43,0.26,11,Low,A,Engine,North,0,0.8503740648379052,0.043010752688172046,0.956989247311828,42.033235581622684,0,0,Low
BATCH_01168,Bangalore,Line_C,1048,1093,1051,42,37,0.44,7,Medium,B,Axle,South,0,1.04293893129771,0.0384263494967978,0.9615736505032022,33.85178408051235,0,0,Medium
BATCH_01169,Nashik,Line_B,996,835,794,41,36,0.06,10,High,B,Brake,East,1,0.8383534136546185,0.04910179640718563,0.9508982035928144,43.11377245508982,0,1,Low
BATCH_01170,Chakan,Line_D,943,799,774,25,24,0.42,9,Low,A,Electronics,South,0,0.8472958642629904,0.03128911138923655,0.9687108886107635,30.037546933667084,0,0,Medium
BATCH_01171,Chakan,Line_A,1077,980,926,54,33,0.4,7,Medium,C,Transmission,South,1,0.9099350046425255,0.05510204081632653,0.9448979591836735,33.673469387755105,1,0,Medium
BATCH_01172,Chakan,Line_D,1040,1011,988,23,23,0.42,7,Medium,A,Transmission,East,0,0.9721153846153846,0.02274975272007913,0.9772502472799208,22.749752720079133,0,0,Medium
BATCH_01173,Nashik,Line_B,1204,1180,1125,55,39,0.34,1,Medium,B,Engine,West,0,0.9800664451827242,0.046610169491525424,0.9533898305084746,33.05084745762712,0,0,Medium
BATCH_01174,Bangalore,Line_D,895,865,822,43,34,0.23,1,High,A,Transmission,East,0,0.9664804469273743,0.04971098265895954,0.9502890173410404,39.30635838150289,0,1,Low
BATCH_01175,Nashik,Line_C,893,761,720,41,40,0.28,1,Low,C,Brake,South,0,0.8521836506159015,0.05387647831800263,0.9461235216819974,52.562417871222074,1,0,Low
BATCH_01176,Bangalore,Line_C,1288,990,941,49,40,0.04,5,Medium,B,Brake,East,0,0.7686335403726708,0.049494949494949494,0.9505050505050505,40.4040404040404,0,0,Low
BATCH_01177,Bangalore,Line_B,986,858,828,30,35,0.21,7,Low,B,Electronics,East,0,0.8701825557809331,0.03496503496503497,0.965034965034965,40.79254079254079,0,0,Low
BATCH_01178,Chakan,Line_A,833,771,728,43,32,0.2,1,Medium,B,Engine,West,0,0.9255702280912365,0.055771725032425425,0.9442282749675746,41.50453955901427,0,0,Low
BATCH_01179,Bangalore,Line_D,1298,1348,1276,72,28,0.05,9,Medium,C,Brake,North,0,1.0385208012326657,0.05341246290801187,0.9465875370919882,20.771513353115726,1,0,Low
BATCH_01180,Nashik,Line_C,1184,1232,1194,38,36,0.45,9,Medium,B,Axle,South,1,1.0405405405405406,0.030844155844155844,0.9691558441558441,29.22077922077922,0,0,Medium
BATCH_01181,Chakan,Line_A,1055,986,959,27,36,0.27,2,High,C,Transmission,North,1,0.9345971563981043,0.02738336713995943,0.9726166328600405,36.511156186612574,1,1,Low
